PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,SAMPLE_TYPE,DISAPPEARS,REAPPEARS,CLEAR_TO_BOTTOM,NARS_COMMENT,NARS_FLAG,INDEX_SITE_DEPTH
8/13/2024,2021709,NLA_GA-10142,NLA22_GA-10092,1,9/9/2022,GA,SECH,1.6,1.75,,,,4.75
8/13/2024,2021710,NLA_OR-10055,NES22-10209,1,9/9/2022,OR,SECH,3.1,3.1,,,,31.5
8/13/2024,2021711,NLA_PA-10083,NLA22_PA-10040,1,9/12/2022,PA,SECH,1.1,1,,,,1.9
8/13/2024,2021712,NLA_MI-10248,NLA22_MI-10028,1,9/12/2022,MI,SECH,1.2,1.1,,,,8.9
8/13/2024,2021713,NLA_WA-10131,NLA22_WA-10034,1,9/12/2022,WA,SECH,2.7,2.7,,,,6.5
8/13/2024,2021714,NLA_MN-10162,NLA22_MN-10021,1,9/12/2022,MN,SECH,1.05,1,,,,1.8
8/13/2024,2021715,NLA_OK-10133,NLA22_OK-10004,2,9/12/2022,OK,SECH,0.15,0.13,,,,0.9
8/13/2024,2021716,NLA_KS-10077,NLA22_KS-10004,2,9/12/2022,KS,SECH,0.61,0.55,,,,5.1
8/13/2024,2021717,NLA_MN-10365,NLA22_MN-10078,1,9/12/2022,MN,SECH,0.7,0.7,,,,1.1
8/13/2024,2021718,NLA_SD-10355,NLA22_SD-10169,1,9/12/2022,SD,SECH,3,3,,,,6.3
8/13/2024,2021719,NLA_NJ-10045,NLA22_NJ-10025,1,9/13/2022,NJ,SECH,0.55,0.5,,,,2.1
8/13/2024,2021720,NLA_NY-10072,NLA22_NY-10036,1,9/13/2022,NY,SECH,6.2,6.15,,,,12.3
8/13/2024,2021721,NLA_MN-10341,NLA22_MN-10034,1,9/13/2022,MN,SECH,0.65,0.63,,,,5.5
8/13/2024,2021722,NLA_AR-10036,NLA22_AR-10011,2,9/12/2022,AR,SECH,0.21,0.19,,,,1.4
8/13/2024,2021723,NLA_GA-10136,NLA22_GA-10086,1,9/13/2022,GA,SECH,0.47,0.63,,,,4.5
8/13/2024,2021724,NLA_KS-10076,NLA22_KS-10003,2,9/13/2022,KS,SECH,1.06,1.03,,,,1.4
8/13/2024,2021725,NLA_MI-10238,NLA22_MI-10018,1,9/13/2022,MI,SECH,1.5,1.5,Y,,,1.5
8/13/2024,2021726,NLA_WA-10114,NLA22_WA-10003,2,9/13/2022,WA,SECH,0.7,0.6,,,,4.6
8/13/2024,2021727,NLA_WI-10238,NLA22_WI-10113,1,9/13/2022,WI,SECH,1.95,1.95,,,,7.3
8/13/2024,2021728,NLA_OK-10135,NLA22_OK-10006,2,9/13/2022,OK,SECH,0.7,0.6,,,,1.9
8/13/2024,2021729,NLA_UT-10358,NLA22_UT-10027,1,9/13/2022,UT,SECH,5.1,5,,,,5.5
8/13/2024,2021730,NLA_WV-10047,NLA22_WV-10021,1,9/13/2022,WV,SECH,3.02,3.02,,,,19.25
8/13/2024,2021731,NLA_MN-10183,NLA22_MN-10067,1,9/13/2022,MN,SECH,2.9,2.9,Y,,,2.9
8/13/2024,2021732,NLA_MN-10165,NLA22_MN-10024,1,9/13/2022,MN,SECH,1.83,1.78,,,,4.1
8/13/2024,2021733,NLA_SD-10311,NLA22_SD-10125,1,9/13/2022,SD,SECH,0.25,0.25,,,,2.5
8/13/2024,2021734,NLA_OR-10304,NLA22_OR-10177,1,9/13/2022,OR,SECH,,,Y,No secchi measurements recorded by field crew,NR,5.3
8/13/2024,2021735,NLA_MI-10184,NLA22_MI-10054,1,9/14/2022,MI,SECH,1.7,1.7,,,,4.9
8/13/2024,2021736,NLA_NY-10079,NLA22_NY-10043,1,9/14/2022,NY,SECH,0.6,0.5,,,,2.5
8/13/2024,2021737,NLA_MN-10335,NLA22_MN-10028,1,9/14/2022,MN,SECH,0.39,0.36,,,,2.4
8/13/2024,2021738,NLA_MN-10351,NLA22_MN-10044,1,9/14/2022,MN,SECH,3.99,3.93,,,,12.2
8/13/2024,2021739,NLA_WA-10113,NLA22_WA-10002,2,9/14/2022,WA,SECH,3.5,3.4,,,,12.9
8/13/2024,2021740,NLA_NY-10106,NLA22_NY-10070,1,9/14/2022,NY,SECH,3.7,3.6,,,,17.2
8/13/2024,2021741,NLA_GA-10157,NLA22_GA-10107,1,9/14/2022,GA,SECH,0.77,0.53,,,,5.2
8/13/2024,2021742,NLA_ND-10307,NLA22_ND-10163,1,9/14/2022,ND,SECH,1.05,1,,,,4.3
8/13/2024,2021743,NLA_MN-10143,NLA22_MN-10002,2,9/14/2022,MN,SECH,1.9,1.85,,,,3.8
8/13/2024,2021744,NLA_ND-10282,NLA22_ND-10138,1,9/13/2022,ND,SECH,0.55,0.5,,,,3.5
8/13/2024,2021745,NLA_IN-10302,NLA22_IN-10156,1,9/14/2022,IN,SECH,1,1.1,,,,3.5
8/13/2024,2021746,NLA_ND-10298,NLA22_ND-10154,1,9/13/2022,ND,SECH,0.35,0.3,,,,2.4
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,SECH,8.1,8,,,,33.3
8/13/2024,2021748,NLA_IA-10128,NLA22_IA-10039,1,9/14/2022,IA,SECH,3.3,3.2,,,,8.8
8/13/2024,2021749,NLA_IA-10094,NLA22_IA-10011,2,9/14/2022,IA,SECH,0.55,0.5,,,,2.5
8/13/2024,2021750,NLA_TX-10386,NLA22_TX-10168,1,9/14/2022,TX,SECH,0.35,0.3,,,,2
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,SECH,7.35,7.15,,,,14.2
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,SECH,10.62,10.11,,,,186
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,SECH,3.48,2.93,,,,21.6
8/13/2024,2021754,NLA_WV-10033,NLA22_WV-10011,2,9/14/2022,WV,SECH,1.65,1.65,,,,2.1
8/13/2024,2021755,NLA_MN-10357,NLA22_MN-10050,1,9/14/2022,MN,SECH,2.6,2.55,,,,10
8/13/2024,2021756,NLA_NE-10247,NLA22_NE-10083,1,9/13/2022,NE,SECH,0.27,0.25,,,,3.2
8/13/2024,2021757,NLA_OR-10184,NLA22_OR-10070,1,9/14/2022,OR,SECH,2.5,2.4,,,,5.2
8/13/2024,2021758,NLA_AL-10060,NLA22_AL-10019,1,9/15/2022,AL,SECH,1.4,1.3,,,,2.6
8/13/2024,2021759,NLA_AL-10052,NLA22_AL-10004,2,9/14/2022,AL,SECH,0.5,0.45,,,,5.3
8/13/2024,2021760,NLA_WV-10003,NES22-10015,1,9/13/2022,WV,SECH,3.7,3.65,,,,22.6
8/13/2024,2021761,NLA_TN-10025,NES22-10014,1,9/14/2022,TN,SECH,2.5,2.45,,,,33.5
8/13/2024,2021762,NLA_VA-10022,NES22-10020,1,9/14/2022,VA,SECH,4.4,4.1,,,,33.5
8/13/2024,2021763,NLA_SD-10283,NLA22_SD-10097,1,9/14/2022,SD,SECH,0.5,0.5,,,,3.1
8/13/2024,2021764,NLA_MN-10390,NLA22_MN-10103,1,9/15/2022,MN,SECH,3.3,3.3,,,,15.5
8/13/2024,2021765,NLA_OR-10310,NLA22_OR-10183,1,9/15/2022,OR,SECH,,,Y,,,6.3
8/13/2024,2021766,NLA_WI-10266,NLA22_WI-10141,1,9/15/2022,WI,SECH,3.8,3.75,,,,19.6
8/13/2024,2021767,NLA_GA-10147,NLA22_GA-10097,1,9/15/2022,GA,SECH,0.79,0.63,,,,3
8/13/2024,2021768,NLA_KS-10170,NLA22_KS-10094,1,9/14/2022,KS,SECH,0.76,0.73,,,,7.4
8/13/2024,2021769,NLA_AL-10129,NLA22_AL-10080,1,9/15/2022,AL,SECH,2.2,2.2,Y,,,2.2
8/13/2024,2021770,NLA_DE-10062,NLA22_DE-10029,1,9/15/2022,DE,SECH,0.4,0.3,,,,0.7
8/13/2024,2021771,NLA_KS-10082,NLA22_KS-10009,1,9/16/2022,KS,SECH,0.22,0.19,,,,1
8/13/2024,2021772,NLA_MN-10397,NLA22_MN-10110,1,9/16/2022,MN,SECH,0.2,0.2,,,,1.4
8/13/2024,2021773,NLA_MN-10172,NLA22_MN-10056,1,9/15/2022,MN,SECH,0.2,0.18,,,,1.2
8/13/2024,2021781,NLA_NY-10042,NLA22_NY-10008,1,9/18/2022,NY,SECH,,,,Lost secchi disk,NR,9.5
8/13/2024,2021783,NLA_NY-10005,NES22-10012,1,9/19/2022,NY,SECH,2.75,2.5,,,,6.6
8/13/2024,2021784,NLA_NY-10037,NLA22_NY-10003,2,9/19/2022,NY,SECH,6,6,,,,8.2
8/13/2024,2021785,NLA_IL-10052,NLA22_IL-10001,2,9/19/2022,IL,SECH,1.6,1.56,,,,4.5
8/13/2024,2021786,NLA_IL-10071,NLA22_IL-10020,1,9/18/2022,IL,SECH,0.67,0.64,,,,4.1
8/13/2024,2021790,NLA_MI-10187,NLA22_MI-10057,1,9/19/2022,MI,SECH,5.9,5.9,,,,9.7
8/13/2024,2021791,NLA_OR-10307,NLA22_OR-10180,1,9/19/2022,OR,SECH,6.9,6.8,,,,20.3
8/13/2024,2021792,NLA_NY-10061,NLA22_NY-10024,1,9/20/2022,NY,SECH,1.7,1.8,,,,2.1
8/13/2024,2021793,NLA_NY-10002,NES22-10007,1,9/20/2022,NY,SECH,3.75,3.5,,,,75
8/13/2024,2021794,NLA_MS-10050,NLA22_MS-10005,1,9/20/2022,MS,SECH,0.85,0.85,,,,6
8/13/2024,2021795,NLA_WA-10141,NLA22_WA-10046,1,9/19/2022,WA,SECH,1,0.9,,,,2.5
8/13/2024,2021796,NLA_MI-10150,NLA22_MI-10005,2,9/20/2022,MI,SECH,1.1,1.1,Y,,,1.1
8/13/2024,2021797,NLA_NY-10090,NLA22_NY-10054,1,9/20/2022,NY,SECH,,,,Lost secchi disk,NR,1.5
8/13/2024,2021798,NLA_IN-10008,NES22-10087,1,9/20/2022,IN,SECH,0.84,0.8,,,,5.4
8/13/2024,2021799,NLA_CA-10269,NLA22_CA-10110,1,9/20/2022,CA,SECH,1.35,1.25,,,,3.5
8/13/2024,2021800,NLA_OR-10014,NLA22_OR-10075,1,9/20/2022,OR,SECH,0.28,0.25,,,,1.9
8/13/2024,2021801,NLA_NC-10063,NLA22_NC-10013,1,9/20/2022,NC,SECH,2.4,2.3,,,,2.8
8/13/2024,2021802,NLA_WV-10055,NLA22_WV-10029,1,9/20/2022,WV,SECH,1.55,1.55,,,,4.15
8/13/2024,2021803,NLA_MN-10371,NLA22_MN-10084,1,9/20/2022,MN,SECH,1.8,1.73,,,,2.65
8/13/2024,2021804,NLA_SD-10366,NLA22_SD-10180,1,9/20/2022,SD,SECH,0.6,0.6,,,,3.2
8/13/2024,2021805,NLA_NY-10014,NES22-10011,1,9/21/2022,NY,SECH,5.75,5.5,,,,42
8/13/2024,2021806,NLA_CT-10018,NES22-10001,1,9/20/2022,CT,SECH,3.5,3.1,,,,7.8
8/13/2024,2021807,NLA_ND-10244,NLA22_ND-10119,1,9/20/2022,ND,SECH,0.25,0.2,,,,2.5
8/13/2024,2021808,NLA_NY-10077,NLA22_NY-10041,1,9/21/2022,NY,SECH,3.2,3.2,Y,,,3.2
8/13/2024,2021809,NLA_MI-10288,NLA22_MI-10142,1,9/21/2022,MI,SECH,1.8,1.8,,,,5
8/13/2024,2021810,NLA_NY-10100,NLA22_NY-10064,1,9/21/2022,NY,SECH,3.6,3.4,,,,5
8/13/2024,2021811,NLA_MI-10286,NLA22_MI-10140,1,9/21/2022,MI,SECH,0.85,0.8,,,,9.5
8/13/2024,2021812,NLA_MN-10398,NLA22_MN-10111,1,9/21/2022,MN,SECH,0.55,0.5,,,,2.6
8/13/2024,2021813,NLA_TX-10399,NLA22_TX-10181,1,9/21/2022,TX,SECH,0.4,0.35,,,,1.8
8/13/2024,2021814,NLA_CA-10333,NLA22_CA-10174,1,9/21/2022,CA,SECH,0.62,0.65,,,,2.4
8/13/2024,2021815,NLA_NY-10086,NLA22_NY-10050,1,9/19/2022,NY,SECH,,,,Lost secchi disk,NR,4
8/13/2024,2021816,NLA_MN-10391,NLA22_MN-10104,1,9/21/2022,MN,SECH,1.4,1.35,,,,11
8/13/2024,2021817,NLA_NE-10268,NLA22_NE-10104,1,9/20/2022,NE,SECH,0.65,0.57,,,,4.6
8/13/2024,2021819,NLA_SD-10254,NLA22_SD-10090,1,9/21/2022,SD,SECH,1.9,2,,,,3.1
8/13/2024,2021820,NLA_WV-10037,NLA22_WV-10015,2,9/21/2022,WV,SECH,1.23,1.23,,,,2.45
8/13/2024,2021821,NLA_OH-10017,NES22-10058,1,9/21/2022,OH,SECH,0.2,0.18,,,,1.1
8/13/2024,2021822,NLA_OH-10009,NES22-10086,1,9/21/2022,OH,SECH,0.4,0.35,,,,2.1
8/13/2024,2021823,NLA_OH-10024,NES22-10074,1,9/22/2022,OH,SECH,0.7,0.65,,,,11.7
8/13/2024,2021824,NLA_NY-10044,NLA22_NY-10010,1,9/22/2022,NY,SECH,1.3,1.2,,,,7
8/13/2024,2021825,NLA_NE-10304,NLA22_NE-10140,1,9/21/2022,NE,SECH,2.4,2.41,,,,6.3
8/13/2024,2021826,NLA_ND-10278,NLA22_ND-10134,1,9/22/2022,ND,SECH,1.6,1.6,Y,,,1.6
8/13/2024,2021827,NLA_DE-10038,NLA22_DE-10004,2,9/22/2022,DE,SECH,0.6,0.5,,,,1.9
8/13/2024,2021828,NLA_CA-10037,NES22-10196,1,9/21/2022,CA,SECH,2.26,2.26,,,,11.1
8/13/2024,2021829,NLA_MA-10008,NES22-10004,1,9/23/2022,MA,SECH,2,2,Y,,,2
8/13/2024,2021830,NLA_NE-10280,NLA22_NE-10116,1,9/23/2022,NE,SECH,0.44,0.43,,,,1.2
8/13/2024,2021831,NLA_AL-10131,NLA22_AL-10082,1,9/22/2022,AL,SECH,1.8,1.7,,,,5.3
8/13/2024,2021834,NLA_MN-10367,NLA22_MN-10080,1,9/26/2022,MN,SECH,0.8,0.74,,,,4.8
8/13/2024,2021835,NLA_MD-10009,NES22-10019,1,9/26/2022,MD,SECH,0.8,0.75,,,,1.4
8/13/2024,2021836,NLA_MN-10142,NLA22_MN-10001,2,9/26/2022,MN,SECH,4.9,4.75,,,,17.8
8/13/2024,2021837,NLA_CA-10360,NLA22_CA-10201,1,9/26/2022,CA,SECH,0.6,0.55,,,,4.5
8/13/2024,2021838,NLA_MO-10120,NLA22_MO-10051,1,9/26/2022,MO,SECH,1.2,1.1,,,,3
8/13/2024,2021839,NLA_DE-10063,NLA22_DE-10030,1,9/26/2022,DE,SECH,0.5,0.4,,,,1.6
8/13/2024,2021840,NLA_NJ-10021,NLA22_NJ-10001,2,9/27/2022,NJ,SECH,,,Y,No secchi measurements recorded by field crew,NR,4.3
8/13/2024,2021841,NLA_MO-10072,NLA22_MO-10020,1,9/27/2022,MO,SECH,1.03,1.03,,,,2.3
8/13/2024,2021842,NLA_SD-10373,NLA22_SD-10187,1,9/27/2022,SD,SECH,0.7,0.7,,,,6
8/13/2024,2021843,NLA_RI-10009,NES22-10006,1,9/28/2022,RI,SECH,2.2,2,,,,3.5
8/13/2024,2021844,NLA_NE-10204,NLA22_NE-10057,1,9/28/2022,NE,SECH,0.49,0.46,,,,9.8
8/13/2024,2021845,NLA_WI-10034,NES22-10068,1,9/28/2022,WI,SECH,0.31,0.31,,,,6
8/13/2024,2021846,NLA_CA-10361,NLA22_CA-10202,1,9/28/2022,CA,SECH,0.95,0.9,,,,1.9
8/13/2024,2021847,NLA_SD-10368,NLA22_SD-10182,1,9/29/2022,SD,SECH,0.65,0.65,,,,3.66
8/13/2024,2021848,NLA_TX-10017,NES22-10110,1,9/29/2022,TX,SECH,0.48,0.47,,,,3.8
